IDEmploye,IDOperation,avg_temps,avg_rendement,most_used_machine,most_used_chain
508,1359,110.5,55.95887096774193,12,14
508,1366,53.5,39.663333333333334,1,15
508,1375,33.6,28.72,12,15
508,1411,58.0,44.27666666666667,9,15
508,1416,37.050000000000004,44.76333333333333,1,14
508,1435,62.37777777777777,56.96888888888889,1,14
508,1447,28.8,37.89,12,14
508,1468,24.0,66.67,9,11
508,1492,97.14285714285714,69.285,1,14
508,1498,22.5,32.14,1,15
508,1499,111.2125,56.8925,15,15
508,1500,39.6,35.04,12,14
508,1515,44.8,82.96,5,14
508,1579,25.5,21.61,1,14
508,1580,76.0,42.46,15,15
508,1595,91.63404255319149,58.154999999999994,16,15
508,1597,25.990000000000002,37.806,1,14
508,1614,76.5,56.235,1,11
508,1615,120.0,40.275,1,14
508,1651,69.10416666666667,57.94833333333333,16,15
508,1652,53.94565217391305,61.97,16,15
508,1679,83.1,42.242000000000004,15,14
508,1680,59.0,75.23,1,11
508,1687,30.5625,36.8275,1,14
508,1692,35.2,27.805,12,15
508,1710,7.2,45.0,1,14
508,1740,28.0,57.14,9,14
508,1745,13.5,32.93,1,15
508,1753,60.8,41.153999999999996,16,15
508,1759,24.0,48.98,1,15
508,1782,20.4,28.73,1,15
508,1790,59.34,61.646,1,15
508,1820,37.2,41.29,16,14
508,1845,9.0,2.05,9,13
508,1860,30.625,51.3275,15,15
508,1938,4.2,38.18,9,14
508,1941,120.0,22.43,1,14
508,1943,85.5,24.02,15,14
508,1953,21.0,65.62,1,14
508,1961,38.0,31.15,13,15
508,1971,12.75,31.04,15,15
508,1982,31.5,50.150000000000006,16,14
508,1984,23.0,60.53,1,14
508,1985,35.4375,60.0925,12,15
508,1988,88.0,51.839444444444446,16,14
508,1990,18.6,35.275,9,14
508,1991,4.0,36.36,9,14
508,2008,17.52,54.548,20,14
508,2009,46.72,55.641999999999996,20,14
508,2011,22.44,46.672000000000004,3,14
508,2022,49.5,33.9,1,14
508,2056,19.25,53.47,1,15
508,2079,14.3,25.54,13,15
508,2088,9.1,41.36,12,14
508,2123,116.16,47.044,12,14
508,2125,57.31578947368421,50.86,12,15
508,2164,0.4,0.0,9,14
508,2230,13.6,25.19,12,14
508,2236,117.08333333333333,39.983333333333334,16,15
508,2252,19.2,29.09,1,15
508,2285,82.82692307692308,60.393076923076926,20,15
508,2311,254.0,54.10555555555556,16,14
508,2345,14.0,43.68333333333334,12,14
508,2367,116.07818181818182,53.66672727272727,16,14
508,2384,47.4375,61.04,1,14
508,2385,51.0,49.123333333333335,16,15
508,2386,81.0,48.91,16,15
508,2396,20.1,57.4832,1,14
508,2416,23.5,15.56,1,15
508,2495,27.916666666666668,43.15,1,15
508,2504,11.75,30.92,16,14
508,2525,78.8,51.444,16,14
508,2526,52.285714285714285,52.73142857142857,16,14
508,2533,27.0,43.25,16,14
508,2558,1.0,0.0,1,14
508,2566,40.0,59.455,1,14
508,2567,27.0,58.7,1,15
508,2571,28.8,28.24,1,15
508,2572,28.8,28.24,1,15
508,2577,16.8,52.5,12,14
508,2579,29.0,36.37,16,14
508,2640,37.5,49.730000000000004,1,14
508,2673,101.2,52.321666666666665,16,14
508,2681,28.5,68.5625,9,14
508,2715,75.48214285714286,55.05285714285714,16,14
508,2728,8.4,42.0,1,15
508,2734,76.13888888888889,53.784444444444446,12,14
508,2784,10.0,52.63,12,15
508,2785,36.3,24.53,16,15
508,2903,16.5,26.19,1,15
508,2908,11.0,23.91,1,15
508,2914,76.5,56.83,1,11
508,2916,90.0,84.11,20,14
508,2925,1.0,0.0,1,14
508,2946,1.5,2.08,1,13
508,2948,16.8,56.0,1,14
508,2974,105.17857142857143,47.709999999999994,15,14
508,3016,7.2,33.239999999999995,1,14
508,3017,7.2,33.239999999999995,1,14
508,3084,69.125,60.6075,16,15
508,3109,75.95,37.269999999999996,9,14
508,3132,270.0,60.95,9,11
508,3178,28.4,43.69,1,14
508,3182,38.1,39.888,1,14
508,3190,7.5,68.18,1,14
508,3203,8.5,49.846666666666664,1,14
508,3204,7.5,44.12,1,14
508,3205,10.0,47.62,9,14
508,3206,16.0,59.814,1,14
508,3207,43.28421052631579,58.97263157894737,4,14
509,8,84.23010075566751,30.20639798488665,9,15
509,589,81.58181818181818,83.01,5,13
509,674,53.3457507082153,30.082351274787534,9,15
509,735,21.740000000000002,32.456,9,12
509,771,47.6,36.62,9,12
509,779,92.42602739726028,26.49417808219178,9,12
509,799,16.0,19.75,9,12
509,803,197.653125,59.149375000000006,9,13
509,845,47.975,21.625,12,12
509,856,145.5,37.99,1,12
509,868,1.8,36.0,1,12
509,870,4.9,19.675,1,12
509,871,19.2,19.79,1,15
509,896,46.5,26.595,12,12
509,912,38.208,31.31,9,12
509,913,14.733333333333333,43.87466666666667,9,12
509,940,23.4,33.43,15,12
509,993,30.4,21.71,9,12
509,1001,16.75,22.865,9,21
509,1014,47.5,11.87,1,13
509,1049,10.0,8.85,9,13
509,1076,21.0,16.28,12,21
509,1097,17.0,8.99,15,13
509,1140,30.03333333333333,28.78,9,12
509,1203,21.825000000000003,28.715,9,12
509,1257,21.6,4.0,9,13
509,1278,9.0,16.07,9,21
509,1419,25.5,32.42,9,12
509,1433,22.5,30.77,1,12
509,1468,107.33333333333333,29.24,9,12
509,1476,6.578947368421052,32.01736842105263,9,15
509,1499,18.0,9.0,15,13
509,1680,30.0,25.21,1,12
509,1681,1.0410958904109588,9.06068493150685,9,13
509,1720,37.0,32.74,9,12
509,1842,18.0,15.665000000000001,9,12
509,1970,58.65625,33.925,9,15
509,1990,31.333333333333332,24.25333333333333,9,12
509,2286,5.0,29.41,9,15
509,2329,39.583333333333336,26.0,9,15
509,2352,10.5,15.0,1,13
509,2396,8.5,42.06,1,12
509,2568,1.2,24.0,9,12
509,2705,26.3,27.75333333333333,9,12
509,2821,9.9,21.035,9,12
509,3138,4.0,36.36,1,12
509,3203,2.5,4.965000000000001,1,13
509,3204,1.0,0.56,1,13
509,3278,7.5,44.12,5,12
512,8,81.81559772296015,29.598235294117647,9,18
512,556,1.8,4.39,13,13
512,674,58.82204545454545,30.629,9,18
512,735,29.5,41.55,9,15
512,779,55.782758620689656,30.08310344827586,9,11
512,803,0.5,1.3499999999999999,9,13
512,839,19.2,35.56,1,21
512,912,16.0,32.11666666666667,9,11
512,913,24.5,26.4325,9,21
512,923,7.2,4.42,12,13
512,978,4.75,0.98,13,13
512,989,1.04,20.8,1,11
512,1001,14.666666666666666,35.373333333333335,9,21
512,1097,8.1,4.5,15,13
512,1181,22.14375,27.17,9,17
512,1262,18.5,3.53,1,13
512,1410,3.0,30.0,9,12
512,1411,10.8,23.48,9,21
512,1476,8.61111111111111,40.08555555555556,9,18
512,1675,3.0,4.41,5,13
512,1681,0.7951999999999999,12.2744,9,13
512,1965,30.0,14.56,20,13
512,1970,21.404411764705884,17.386764705882353,9,17
512,2183,6.75,1.26,1,13
512,2314,14.0,2.64,1,13
512,2415,11.375,24.32166666666667,9,15
512,2650,12.0,22.37142857142857,9,18
512,2731,0.2,0.06,9,13
512,2838,1.8,0.35,9,13
512,3174,22.0,4.07,1,13
512,3203,4.25,0.875,1,13
512,3254,5.0,31.25,9,11
512,3267,27.0,29.35,9,18
512,3406,22.307692307692307,25.926923076923078,9,17
512,3429,30.0,30.822499999999998,9,15
512,3442,40.95,28.894,9,17
515,556,19.833333333333332,54.53333333333333,13,18
515,574,38.0,39.18,1,18
515,587,18.0,58.06,5,18
515,588,22.0,49.0525,11,18
515,589,5.0,45.45,5,18
515,600,115.5,56.62,1,18
515,674,42.9,35.54066666666667,9,18
515,678,24.75,50.51,12,18
515,705,35.25,36.87166666666667,5,18
515,711,38.1875,45.965,5,11
515,716,15.0,51.765,13,18
515,754,79.75,49.12625,1,18
515,792,32.0,47.06,1,18
515,827,13.75,59.230000000000004,16,18
515,828,63.0,58.88,14,18
515,863,55.85,56.287,12,18
515,884,50.25,48.715,1,18
515,895,25.0,51.379999999999995,5,18
515,916,21.0,35.144999999999996,9,20
515,978,29.5625,51.42375,13,18
515,980,82.875,66.6,9,18
515,984,51.75,45.8,15,18
515,1006,76.25,50.20666666666667,1,18
515,1049,36.82,28.669,9,12
515,1076,15.75,27.715,12,12
515,1101,20.5,41.84,1,18
515,1128,38.5,55.0,12,18
515,1131,92.31666666666666,49.830666666666666,1,18
515,1158,63.375,39.5375,1,18
515,1165,42.0,63.64,5,18
515,1169,94.5,68.48,1,18
515,1174,92.5,49.68222222222222,1,18
515,1175,76.41071428571429,48.89714285714285,13,18
515,1186,24.75,50.78,1,18
515,1204,78.10714285714286,64.76095238095238,1,18
515,1212,10.75,39.81,1,18
515,1215,106.5,44.89,4,18
515,1221,150.85509433962264,46.51467924528302,4,18
515,1224,107.0,39.19,1,18
515,1234,29.375,70.765,1,18
515,1275,22.5,46.9225,9,11
515,1382,87.5,59.845555555555556,1,18
515,1437,34.5,47.92,1,18
515,1497,42.75,49.71,1,11
515,1498,46.0,44.66,1,18
515,1499,45.625,56.5,15,18
515,1500,59.75,60.185,12,18
515,1506,7.5,57.97,1,18
515,1513,33.861111111111114,38.053333333333335,1,18
515,1530,56.75,49.59,1,18
515,1549,67.5,46.41153846153846,9,18
515,1553,44.53125,51.82,9,18
515,1555,83.0,71.525,1,18
515,1580,38.0,50.0,15,18
515,1586,9.5,63.33,1,18
515,1595,33.5,59.82,16,18
515,1604,12.226190476190476,53.36142857142857,9,18
515,1614,27.0,63.965,1,18
515,1629,38.464285714285715,49.14714285714285,1,18
515,1632,63.333333333333336,33.94,12,18
515,1637,28.0,46.2,1,18
515,1644,33.5,51.54,12,18
515,1648,40.5,52.6,1,18
515,1657,187.26190476190476,57.20619047619047,4,18
515,1663,32.625,39.175,4,18
515,1765,55.833333333333336,56.66166666666666,12,18
515,1851,38.25,55.87,1,18
515,1929,27.5,59.78,1,18
515,1961,76.5,52.245000000000005,13,18
515,1970,21.8125,39.370000000000005,9,11
515,1982,76.78125,48.64,16,18
515,1988,70.125,41.14,16,14
515,2052,37.5,48.575,1,18
515,2053,29.4375,50.349999999999994,1,18
515,2059,38.0,51.39,5,18
515,2086,24.74404761904762,52.84809523809523,9,18
515,2088,102.5,55.735,12,18
515,2105,13.004545454545456,43.49727272727272,9,18
515,2183,16.875,58.62,1,18
515,2197,62.375,49.376666666666665,1,18
515,2213,49.5,46.2875,1,18
515,2246,40.0,61.54,9,18
515,2254,50.625,56.455,1,18
515,2343,81.0,50.29666666666666,5,18
515,2384,63.21875,55.68875,1,18
515,2396,15.5,36.05,1,18
515,2409,20.0,56.99400000000001,1,18
515,2412,33.75,32.77,1,14
515,2416,47.0,43.52,1,18
515,2478,30.0,41.33,1,18
515,2504,47.0,33.68666666666667,16,14
515,2530,38.0,19.49,1,13
515,2562,101.25,65.35499999999999,1,18
515,2563,159.25,84.26,4,18
515,2777,50.0,56.82,4,18
515,2935,60.0,48.0,1,18
515,2942,89.28,72.464,1,18
515,2971,49.35,50.392,16,18
515,3057,118.25,36.53333333333333,1,18
515,3062,11.875,45.635,1,18
515,3086,76.0,51.01,1,18
515,3123,54.0,62.79,1,18
515,3207,30.0,34.61,4,20
515,3423,23.5,47.53,16,18
515,3489,38.0,50.0,13,18
534,8,87.84642058165548,33.2210514541387,9,15
534,589,37.857142857142854,45.539523809523814,5,21
534,674,55.033023872679045,33.09122015915119,9,21
534,705,12.0,29.27,5,11
534,735,29.4,32.432,9,17
534,779,78.17826086956521,32.504347826086956,9,12
534,780,33.0,57.89,9,20
534,803,2.1875,7.2749999999999995,9,13
534,845,62.4,21.684,12,12
534,860,4.5,28.13,1,12
534,894,67.5,71.25,9,17
534,896,53.9,68.03,12,12
534,912,25.55,31.856875,9,12
534,913,5.074999999999999,35.475,9,12
534,916,18.0,39.13,9,12
534,973,22.0,24.44,1,13
534,998,32.0,29.63,1,12
534,1001,9.6,30.97,9,11
534,1049,20.0,21.74,9,21
534,1140,3.9,39.0,9,12
534,1158,35.0,23.81,1,17
534,1161,36.3,106.76,1,17
534,1181,22.5,24.46,9,17
534,1251,6.0,46.15,1,12
534,1459,0.9,0.5,1,13
534,1476,7.368421052631579,33.61052631578948,9,15
534,1681,0.7978723404255319,9.345212765957447,9,13
534,1720,4.2,21.0,9,15
534,1740,21.6,26.34,9,15
534,1842,18.0,23.19,9,12
534,1843,9.6,30.97,9,11
534,1845,6.75,2.676666666666667,9,13
534,1970,39.96875,37.863749999999996,9,15
534,1990,4.675,82.75,9,12
534,2027,15.75,21.0,1,13
534,2329,35.625,22.85,9,15
534,2415,10.5,27.048000000000002,9,15
534,3111,131.25,28.97,9,13
534,3203,6.3,1.7759999999999998,1,13
534,3204,7.5,1.9449999999999998,1,13
534,3406,20.0,30.77,9,17
534,3442,31.5,26.705,9,17
537,103,150.56241379310345,47.79572413793103,15,20
537,556,18.0,41.86,13,20
537,574,51.05,42.882,1,20
537,575,32.541666666666664,43.541666666666664,1,20
537,588,8.0,38.663333333333334,11,14
537,608,78.9,65.72,15,20
537,609,17.0,36.96,13,20
537,612,97.44999999999999,47.59193548387096,15,20
537,613,24.0,47.06,13,20
537,615,18.5,48.68,13,11
537,618,108.0,34.07,12,20
537,633,133.67636363636365,53.73290909090909,12,20
537,641,30.75,44.8575,1,20
537,642,91.375,51.32888888888889,13,11
537,674,27.315217391304348,32.51130434782608,9,20
537,680,33.75,51.93857142857143,1,11
537,688,81.88235294117646,47.17764705882353,12,20
537,689,84.79166666666667,53.629999999999995,15,20
537,709,121.91666666666667,36.48,15,20
537,714,75.0,59.57666666666666,12,20
537,734,17.1,55.16,15,20
537,738,8.4,1.65,1,13
537,751,71.39999999999999,57.666666666666664,1,20
537,754,85.75,56.005,1,11
537,762,23.0,46.94,12,11
537,779,60.0,31.75,9,20
537,782,30.6,43.71,12,20
537,792,12.6,66.475,1,20
537,793,3.0,60.0,12,20
537,796,60.574999999999996,65.19291666666668,12,20
537,799,41.11666666666667,58.21666666666667,9,20
537,803,12.0,13.33,9,13
537,804,33.0,27.1125,12,20
537,811,49.8,36.89,9,20
537,813,87.5,28.576666666666664,12,20
537,820,13.6,33.17,9,20
537,828,20.0,37.04,14,20
537,842,100.2125,63.90125,12,20
537,843,117.62333333333335,53.58266666666667,16,20
537,848,81.6,66.89,1,20
537,853,18.0,67.805,1,20
537,856,1.16,38.67,1,13
537,863,95.0,76.978,12,20
537,864,31.875,48.26,16,11
537,865,29.0,35.8,1,20
537,868,17.6,40.0,1,13
537,884,33.5,32.52,1,11
537,888,31.0,44.163333333333334,12,20
537,890,60.0,44.44,1,20
537,896,44.4,60.7175,12,20
537,910,63.333333333333336,28.88,1,20
537,920,219.60000000000002,45.260000000000005,3,20
537,923,4.8,43.64,12,20
537,929,3.6,32.73,12,20
537,932,15.0,48.39,1,14
537,934,50.0,48.54,13,20
537,972,134.1086956521739,40.05695652173913,15,20
537,978,17.1,40.246,13,11
537,984,82.71428571428571,53.58857142857143,15,11
537,998,39.3375,50.5,1,20
537,1002,19.2,39.18,12,20
537,1004,28.5,34.76,13,20
537,1006,69.6,65.995,1,20
537,1007,39.5,56.03,15,11
537,1025,22.25,32.0,9,20
537,1049,20.0,30.195,9,14
537,1055,55.8,57.53,1,20
537,1056,36.5,25.175,12,11
537,1072,104.47692307692309,64.60461538461539,12,20
537,1093,91.66666666666667,33.71333333333333,4,20
537,1097,84.8125,46.10214285714286,15,20
537,1101,20.5,22.28,1,20
537,1140,32.0,49.23,9,20
537,1158,48.36,40.3,1,13
537,1185,114.75,70.04,12,20
537,1186,18.0,32.14,1,20
537,1230,28.0,40.0,12,14
537,1251,24.0,44.44,1,14
537,1259,62.27241379310345,60.95862068965517,15,20
537,1260,53.775000000000006,63.2025,12,20
537,1261,41.825,60.75,12,20
537,1297,51.775,44.815,12,20
537,1333,7.8,17.689999999999998,12,20
537,1416,60.2,25.95,1,19
537,1453,20.5,41.665,9,20
537,1468,48.6,36.0,9,13
537,1491,13.0,26.53,13,11
537,1499,123.86,43.2151,15,20
537,1513,94.95833333333333,45.8425,1,20
537,1530,60.0,46.76,1,11
537,1534,85.16666666666667,40.5,15,20
537,1595,85.98076923076923,41.07076923076923,16,20
537,1597,40.275,42.1025,1,20
537,1629,67.375,29.39625,1,20
537,1632,174.33333333333334,45.153333333333336,12,11
537,1640,44.85,53.25599999999999,12,11
537,1681,0.5,0.45,9,13
537,1692,60.0,17.5,12,20
537,1733,268.0,88.38333333333333,3,20
537,1795,5.4,33.75,16,20
537,1819,76.41666666666667,45.035333333333334,16,11
537,1820,5.4,33.75,16,20
537,1938,12.0,44.44,9,20
537,1970,31.5,14.93,9,20
537,1985,71.75,53.811,12,11
537,1988,92.16666666666667,25.69333333333333,16,20
537,2001,75.42857142857143,36.85142857142858,13,20
537,2079,16.0,22.54,13,20
537,2100,42.7,41.46,1,20
537,2118,31.5,26.929999999999996,9,20
537,2125,88.65365853658537,48.309024390243906,12,20
537,2155,45.0,22.5,1,21
537,2193,4.8,96.0,13,20
537,2197,35.0,41.28,1,20
537,2211,48.0,42.37,1,20
537,2231,43.7,60.073750000000004,9,20
537,2232,53.333333333333336,52.50333333333333,9,20
537,2235,87.1304347826087,48.68304347826087,16,11
537,2295,46.0,43.4,1,11
537,2296,49.875,41.167500000000004,1,11
537,2311,86.0,50.2125,16,20
537,2340,78.375,50.362,15,11
537,2367,49.0,54.345,16,14
537,2384,36.0,41.86,1,20
537,2396,14.219999999999999,36.572,1,20
537,2430,57.0,40.4125,16,20
537,2494,92.25,67.01666666666667,4,20
537,2517,84.51666666666667,67.95666666666666,16,20
537,2518,53.78333333333333,66.09333333333333,16,20
537,2533,74.25,49.45933333333333,16,11
537,2623,129.48076923076923,47.91923076923077,16,20
537,2642,61.0,41.78,3,20
537,2669,112.54166666666667,51.41416666666667,15,20
537,2707,16.8,28.97,1,20
537,2710,12.0,63.16,9,20
537,2715,27.0,46.257999999999996,16,14
537,2742,54.0,37.76,12,20
537,2778,116.075,49.019999999999996,16,11
537,2782,26.78125,51.20875,16,11
537,2801,39.800000000000004,33.086666666666666,9,20
537,2815,98.0,42.89,1,20
537,2829,26.95,58.94,3,20
537,2830,30.8,60.650000000000006,3,20
537,2897,21.7,36.785,1,20
537,2906,21.0,46.379999999999995,1,11
537,2925,24.0,44.44,1,20
537,2990,31.5,27.869999999999997,1,11
537,3080,49.5,36.93,3,20
537,3096,139.5,78.22,9,20
537,3198,50.0,53.535,12,20
537,3205,32.0,49.23,9,20
537,3213,50.1875,55.125,16,20
537,3249,75.6,30.82,1,20
537,3295,78.94444444444444,33.95666666666667,4,20
537,3370,43.75,43.055,1,11
537,3464,35.625,48.432500000000005,16,11
537,3465,15.0,27.78,1,11
538,793,22.916666666666668,43.23333333333333,12,12
538,799,13.866666666666667,37.04,9,19
538,839,13.3,53.2,1,12
538,845,50.0,40.32,12,19
538,857,15.3,40.525000000000006,12,12
538,865,114.80000000000001,62.145,1,19
538,868,11.4,39.31,1,12
538,896,15.0,36.516666666666666,12,19
538,903,34.45,51.42,1,12
538,910,241.8,82.795,1,17
538,913,17.2,45.26,9,19
538,965,70.5611111111111,32.51444444444444,1,19
538,977,94.2,54.45,1,19
538,983,73.33333333333333,56.10666666666666,1,19
538,1025,4.5,34.62,9,12
538,1026,42.300000000000004,43.42666666666667,1,12
538,1072,8.1,38.57,12,12
538,1129,84.06666666666666,54.405,16,19
538,1140,15.0,39.47,9,19
538,1145,157.0,54.9,3,19
538,1156,4.0,36.36,1,19
538,1161,6.4,40.0,1,19
538,1221,60.800000000000004,38.43666666666667,4,12
538,1322,2.4,48.0,1,19
538,1333,36.0,44.825,12,19
538,1366,26.599999999999998,41.59,1,12
538,1397,78.325,36.29625,1,19
538,1437,18.933333333333334,39.04333333333333,1,12
538,1468,11.4,33.53,9,12
538,1469,60.3,54.5,1,19
538,1634,14.4,37.89,5,19
538,1990,172.8,110.77,9,17
538,1991,47.1,54.77,9,19
538,2164,7.6,47.03,9,12
538,2691,60.3,54.5,1,19
538,2692,60.3,54.727999999999994,1,19
538,2708,24.119999999999997,54.516,9,19
538,2709,24.119999999999997,55.075,9,19
538,2710,36.18,53.501999999999995,9,19
539,8,50.0,9.8,9,13
539,103,47.666666666666664,23.95,15,12
539,556,25.02,40.852,13,12
539,574,77.64060975609756,49.503780487804875,1,12
539,575,37.17727272727273,35.14090909090909,1,12
539,587,80.85000000000001,53.751875,5,12
539,588,22.75,28.52,11,13
539,589,18.77058823529412,46.92823529411765,5,15
539,609,14.625,42.06,13,17
539,612,111.85714285714286,35.375238095238096,15,19
539,613,30.0,36.8,13,12
539,615,26.0,37.912727272727274,13,12
539,616,44.67857142857143,44.64523809523809,1,12
539,620,24.023809523809526,42.08714285714286,1,12
539,641,27.0,47.674285714285716,1,12
539,674,38.875,28.191000000000003,9,17
539,680,80.3375,71.6121875,1,12
539,688,45.833333333333336,28.993333333333336,12,12
539,689,50.0,28.570000000000004,15,12
539,698,29.25,52.16,1,19
539,705,44.28947368421053,49.15842105263158,5,17
539,708,35.55,57.246,1,19
539,709,40.5,31.94,15,19
539,711,21.6,62.827999999999996,5,12
539,713,25.0,46.92714285714286,13,17
539,714,19.15,37.438,12,12
539,716,12.0,37.5,13,12
539,733,133.75,54.89071428571429,15,19
539,735,52.353846153846156,40.76923076923077,9,12
539,738,42.65,25.959999999999997,1,12
539,741,11.7,78.0,16,19
539,746,103.61818181818181,40.01772727272727,16,17
539,756,6.75,67.5,12,19
539,771,34.95652173913044,58.03217391304348,9,19
539,779,10.375,36.255,9,13
539,780,70.0,38.04,9,12
539,781,263.0,68.32666666666667,9,19
539,782,44.800000000000004,55.72,12,19
539,792,16.875,58.11,1,19
539,793,7.425,73.5,12,19
539,799,15.666666666666666,30.733333333333334,9,12
539,803,5.4,6.28,9,17
539,811,9.0,13.885000000000002,9,12
539,820,44.46,48.891999999999996,9,17
539,823,23.192307692307693,33.917692307692306,1,19
539,839,34.56,28.926,1,19
539,842,33.839999999999996,30.310000000000002,12,19
539,843,34.0,17.99,16,13
539,845,35.68333333333333,36.13333333333333,12,12
539,854,24.8,19.362857142857145,1,12
539,856,21.433333333333334,38.641666666666666,1,12
539,857,40.0,31.846666666666664,12,19
539,860,52.23529411764706,68.91411764705882,1,12
539,865,69.0125,40.70125,1,19
539,868,62.970000000000006,38.489999999999995,1,19
539,880,45.666666666666664,38.843333333333334,12,19
539,884,37.56,27.095999999999997,1,12
539,888,52.199999999999996,67.5525,12,12
539,890,22.49285714285714,76.19142857142857,1,12
539,892,46.800000000000004,54.13666666666666,1,19
539,894,18.4,14.15,9,13
539,896,40.800000000000004,41.77818181818182,12,12
539,910,16.8,13.55,1,12
539,912,22.0,54.86666666666667,9,19
539,913,34.05,37.957499999999996,9,12
539,916,29.0,25.716666666666665,9,12
539,923,41.3,36.70444444444445,12,19
539,926,55.800000000000004,38.905,12,19
539,929,41.71875,38.435,12,19
539,940,30.0,44.12,15,12
539,963,24.0,48.0,13,12
539,976,45.5,27.08,12,19
539,978,9.5,39.5975,13,17
539,982,23.5,38.18,1,17
539,983,77.8875,50.19,1,19
539,998,53.52222222222222,35.416666666666664,1,12
539,1001,50.224999999999994,40.3925,9,12
539,1002,30.5,16.14,12,12
539,1014,110.60593220338983,41.28745762711864,1,15
539,1025,22.2,45.78,9,12
539,1029,45.86,37.12,1,12
539,1036,13.5,67.5,3,19
539,1049,77.28571428571429,36.40785714285714,9,12
539,1055,47.57972972972973,39.18837837837838,1,19
539,1056,47.4,23.542,12,12
539,1071,31.25714285714286,37.848571428571425,1,12
539,1072,61.8,36.034,12,19
539,1076,47.906666666666666,39.80266666666667,12,12
539,1078,44.0,50.57,12,13
539,1081,23.333333333333332,36.391666666666666,1,12
539,1091,55.120000000000005,13.51,1,19
539,1092,15.3,25.93,5,19
539,1097,91.3529411764706,50.14764705882353,15,19
539,1100,40.833333333333336,45.10166666666667,1,17
539,1119,6.0,34.375,1,12
539,1140,13.416666666666666,19.32166666666667,9,12
539,1142,27.166666666666668,46.81,12,17
539,1145,9.8,46.725,3,13
539,1152,17.0,21.285,1,13
539,1156,46.2,42.78,1,12
539,1157,39.46666666666666,51.53333333333333,1,19
539,1158,40.48333333333333,52.794999999999995,1,19
539,1161,38.05,53.325,1,19
539,1181,47.6,39.977999999999994,9,19
539,1186,39.0,36.11,1,19
539,1204,84.0,48.55,1,19
539,1250,88.35454545454546,45.32727272727272,1,19
539,1251,60.67916666666667,40.99916666666667,1,17
539,1255,40.0,29.63,13,12
539,1261,62.1,41.13,12,19
539,1297,24.0,23.59,12,12
539,1322,4.4,40.0,1,19
539,1335,38.5,19.64,9,12
539,1366,19.7625,30.115000000000002,1,12
539,1370,58.457142857142856,27.37857142857143,1,19
539,1388,162.5,39.358333333333334,1,12
539,1405,46.05,37.29533333333333,1,19
539,1407,54.104166666666664,68.9475,11,12
539,1410,4.8,43.64,9,12
539,1411,42.5,60.580625,9,12
539,1414,24.0,17.71,1,12
539,1415,120.15454545454546,36.17272727272727,1,17
539,1416,25.19,37.656,1,12
539,1419,49.421052631578945,60.06999999999999,9,12
539,1420,40.0,7.41,1,16
539,1430,118.33333333333333,45.22555555555555,11,19
539,1435,65.66666666666667,33.13,1,19
539,1437,34.5,33.97,1,12
539,1453,14.578571428571427,30.934285714285714,9,17
539,1458,61.075,19.607499999999998,8,19
539,1463,26.62857142857143,45.035714285714285,9,12
539,1468,22.1375,48.08625,9,12
539,1469,50.0,51.55,1,13
539,1470,38.0,41.3,1,12
539,1476,5.0,19.23,9,13
539,1502,15.166666666666666,37.870000000000005,5,12
539,1513,65.77678571428571,42.19714285714286,1,15
539,1515,26.1,32.14,5,12
539,1527,32.0,46.19333333333333,1,12
539,1531,15.0,8.67,5,13
539,1533,22.0,28.965,15,12
539,1536,91.0,51.68333333333334,1,17
539,1553,34.09225806451612,47.86258064516129,9,12
539,1581,66.36,37.28,1,12
539,1597,43.0,38.05,1,12
539,1633,24.5,43.65,1,14
539,1634,13.350000000000001,52.459999999999994,5,19
539,1653,29.0,51.425,1,17
539,1675,47.425,55.349999999999994,5,19
539,1681,0.4375,2.585,9,13
539,1686,16.0,37.21,9,17
539,1692,9.0,56.25,12,12
539,1710,10.5,11.615,1,12
539,1715,78.6,58.22,1,19
539,1720,48.5,35.925,9,12
539,1733,62.29090909090908,38.156363636363636,3,19
539,1734,18.0,33.33,3,12
539,1782,19.5,39.0,1,17
539,1783,19.5,39.0,1,17
539,1791,12.0,34.227999999999994,1,14
539,1835,78.0,27.27,15,12
539,1843,25.2,35.125,9,12
539,1897,38.5,22.0,1,12
539,1934,41.040000000000006,38.668,1,12
539,1938,31.32,48.5205,9,12
539,1940,88.25,60.41,5,12
539,1966,41.18571428571429,32.43857142857143,1,12
539,1970,32.5,19.765,9,17
539,1983,32.5,48.343333333333334,1,19
539,1990,25.75714285714286,54.69,9,12
539,1991,19.8,38.366,9,17
539,2008,9.25,20.055,20,19
539,2009,31.799999999999997,20.08,20,19
539,2035,17.25,39.535,12,12
539,2043,9.75,2.79,1,13
539,2088,4.2,42.0,12,13
539,2102,32.215384615384615,44.72769230769231,1,19
539,2141,18.0,32.18,1,12
539,2145,10.575,35.66,9,12
539,2164,18.0,23.68,9,12
539,2187,5.949999999999999,28.435,1,17
539,2210,22.5,34.11666666666667,1,12
539,2214,15.0,48.39,5,13
539,2233,4.0,10.53,9,12
539,2237,36.0,40.0,5,12
539,2244,68.7,28.115000000000002,1,12
539,2246,15.0,30.711428571428574,9,12
539,2248,8.9,18.345,8,12
539,2252,53.111428571428576,44.12342857142857,1,19
539,2258,25.833333333333332,32.64,1,12
539,2271,15.75,18.1,9,13
539,2274,24.0,48.82333333333333,1,12
539,2310,141.75,69.035,1,19
539,2322,30.75,38.395,4,19
539,2345,38.75,38.92,12,12
